canary_k,top_k,vol_target,max_single,sma_buffer,sma_lb,ann,sharpe,mdd,ymin
4,3,0.09,0.4,0.0,38,0.12300295751534618,1.5383381389459645,-0.08194132673632282,0.0006973186808862941
4,3,0.09,0.4,0.0,40,0.12717067358505063,1.5918284479326474,-0.08194132673632315,0.0006973186808871823
4,3,0.09,0.4,0.002,35,0.12968310955358398,1.6217261248453272,-0.077619800912757,0.006267006194756286
4,3,0.09,0.4,0.002,38,0.13126870544586233,1.6412551677732161,-0.08194132673632337,0.006267006194756286
4,3,0.09,0.4,0.002,40,0.13144849482115517,1.6416521153929726,-0.08194132673632337,0.006267006194756286
4,3,0.09,0.4,0.003,35,0.12984805599208182,1.623980422611731,-0.07761980091275722,0.006267006194756286
4,3,0.09,0.4,0.003,38,0.13234690892576872,1.6542160524805918,-0.07761980091275789,0.006267006194756286
4,3,0.09,0.4,0.003,40,0.13158651775477392,1.6431904332734095,-0.07761980091275789,0.006267006194756286
4,3,0.09,0.4,0.004,35,0.13628496375158328,1.7132305959209428,-0.07761980091275755,0.006267006194756286
4,3,0.09,0.4,0.004,38,0.13128409088681248,1.6383553576997225,-0.07761980091275722,0.006267006194756286
4,3,0.09,0.4,0.004,40,0.1306470783240865,1.6307412560453833,-0.07761980091275722,0.006267006194756286
4,3,0.09,0.4,0.005,35,0.13496078878540962,1.6959743254185504,-0.07761980091275733,0.006267006194756286
4,3,0.09,0.4,0.005,38,0.1351893136850204,1.685825867506417,-0.07761980091275755,0.006267006194756286
4,3,0.09,0.4,0.005,40,0.13398332859138606,1.6712825118572245,-0.07761980091275733,0.006267006194756286
4,3,0.09,0.45,0.0,35,0.1253818657588186,1.5254962249773478,-0.08605837855029741,0.005906704059998935
4,3,0.09,0.45,0.0,38,0.12364481762314306,1.508538475247019,-0.08605837855029674,-0.0002467051889719629
4,3,0.09,0.45,0.0,40,0.1282133907459253,1.5639775815850285,-0.08605837855029663,-0.000246705188972407
4,3,0.09,0.45,0.002,35,0.1302745276276427,1.5895599017158635,-0.08093797299416161,0.005906704059998935
4,3,0.09,0.45,0.002,38,0.132263031499966,1.6116369325858222,-0.08605837855029763,0.005906704059998935
4,3,0.09,0.45,0.002,40,0.13250780324986455,1.612728950886012,-0.08605837855029763,0.005906704059998935
4,3,0.09,0.45,0.003,35,0.13043956041983007,1.5917524430129246,-0.08093797299416217,0.005906704059998935
4,3,0.09,0.45,0.003,38,0.1335776986435706,1.6271230625551578,-0.08093797299416206,0.005906704059998935
4,3,0.09,0.45,0.003,40,0.13281648099250898,1.6164282946181074,-0.08093797299416206,0.005906704059998935
4,3,0.09,0.45,0.004,35,0.13711928495093595,1.6802015889408868,-0.08093797299416206,0.005906704059998935
4,3,0.09,0.45,0.004,38,0.1324342097256146,1.6106958639875644,-0.08093797299416139,0.005906704059998935
4,3,0.09,0.45,0.004,40,0.13178190965630265,1.6029673966348181,-0.08093797299416139,0.005906704059998935
4,3,0.09,0.45,0.005,35,0.1355386734814925,1.65871787648659,-0.0809379729941615,0.005906704059998935
4,3,0.09,0.45,0.005,38,0.13611165603675013,1.6543913890479176,-0.08093797299416217,0.005906704059998935
4,3,0.09,0.45,0.005,40,0.13489006555428973,1.6399047981929034,-0.0809379729941615,0.005906704059998935
4,3,0.1,0.35,0.0,35,0.12431438654605542,1.5472632189103261,-0.07752011233203515,0.0016025773984424951
4,3,0.1,0.35,0.0,38,0.12246792688113484,1.5298506743698406,-0.07752011233203537,-0.00882269192924845
4,3,0.1,0.35,0.0,40,0.12619785633201253,1.5790979162071388,-0.07752011233203471,-0.008822691929246673
4,3,0.1,0.35,0.002,35,0.12935176875834542,1.6154605050447097,-0.07708001855216962,0.0016025773984444935
4,3,0.1,0.35,0.002,38,0.13042516371168777,1.6306214945102167,-0.07752011233203471,0.006310468521554702
4,3,0.1,0.35,0.002,40,0.13038718020585272,1.6289455727787374,-0.07752011233203471,0.006310468521554702
4,3,0.1,0.35,0.003,35,0.12953508851665618,1.6179836677553214,-0.07708001855216962,0.0025649115102599485
4,3,0.1,0.35,0.003,38,0.13113222380265932,1.6394081764283273,-0.07708001855216962,0.006310468521554702
4,3,0.1,0.35,0.003,40,0.12971336212324647,1.6205558792384505,-0.07708001855216962,0.006310468521554702
4,3,0.1,0.35,0.004,35,0.13570493515695237,1.7048921008539086,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.35,0.004,38,0.1297183626872196,1.6194305753615281,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.35,0.004,40,0.12910698807492937,1.6121529625959619,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.35,0.005,35,0.13491118918358613,1.6953548670281502,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.35,0.005,38,0.13385291211499295,1.6692434102581277,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.35,0.005,40,0.13267312682601928,1.6550336712025782,-0.07708001855216962,0.011757193836281932
4,3,0.1,0.4,0.0,35,0.12723413261040029,1.5295838396830392,-0.08268859475710266,0.005838820940397227
4,3,0.1,0.4,0.0,38,0.12504992818669902,1.5088947353959639,-0.08268859475710244,-0.005944430692152891
4,3,0.1,0.4,0.0,40,0.1295514650390588,1.5646352582874896,-0.08268859475710322,-0.005944430692152669
4,3,0.1,0.4,0.002,35,0.13254505577239772,1.598719388531591,-0.07837058650615358,0.0058388209403956726
4,3,0.1,0.4,0.002,38,0.13411738516536253,1.6176895626837615,-0.08268859475710244,0.010613513251527928
4,3,0.1,0.4,0.002,40,0.13429762727336558,1.6181659882829498,-0.08268859475710244,0.010613513251527928
4,3,0.1,0.4,0.003,35,0.1327288938746105,1.6011529650358478,-0.0783705865061528,0.006805225211130139
4,3,0.1,0.4,0.003,38,0.13519830369994312,1.6302529437991207,-0.07837058650615325,0.010613513251527928
